PassengerId,Group,GroupSize,LoneTraveler,HomePlanet,CryoSleep,CabinDeck,CabinNumber,CabinSide,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AmountSpent,Spent,Transported,FirstName,LastName
6843_02,6843,2,0,Europa,True,B,260,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Saxinon,Rimplighty
6844_01,6844,1,1,Mars,False,E,455,S,55 Cancri e,23.0,False,71.0,0.0,1376.0,0.0,890.0,2337.0,1,False,Chones,Brin
6848_01,6848,1,1,Europa,True,D,214,P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Marinon,Ambleetive
6850_01,6850,3,0,Earth,False,F,1424,P,TRAPPIST-1e,22.0,,735.0,138.0,,0.0,0.0,873.0,1,False,Adamy,Wolferton
6850_02,6850,3,0,Earth,True,G,1113,P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Weslie,Wolferton
6850_03,6850,3,0,Earth,False,E,436,P,TRAPPIST-1e,52.0,False,2.0,46.0,800.0,0.0,773.0,1621.0,1,False,Brancy,Wolferton
6851_01,6851,1,1,Earth,False,E,456,S,TRAPPIST-1e,22.0,False,0.0,752.0,18.0,0.0,18.0,788.0,1,True,Glorey,Bookerson
6853_01,6853,1,1,Europa,False,C,218,P,55 Cancri e,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,9880.0,1,False,Menkaa,Cathome
6854_01,6854,1,1,Mars,False,E,437,P,TRAPPIST-1e,23.0,False,3211.0,4.0,243.0,0.0,0.0,3458.0,1,False,Graw,Bate
6857_01,6857,1,1,Earth,False,F,1310,S,PSO J318.5-22,35.0,False,22.0,0.0,1179.0,0.0,33.0,1234.0,1,False,Jenn,Jenson
6858_01,6858,4,0,Europa,True,B,229,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Asteron,Spandisket
6858_02,6858,4,0,Europa,True,B,229,P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Kabiak,Spandisket
6858_03,6858,4,0,Europa,False,B,229,P,55 Cancri e,39.0,False,0.0,60.0,0.0,310.0,4674.0,5044.0,1,False,Zinopus,Spandisket
6858_04,6858,4,0,Europa,False,B,229,P,,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Taura,Spandisket
6859_01,6859,1,1,Earth,True,G,1113,S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Blancy,Harry
6861_01,6861,1,1,Earth,True,G,1114,S,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Iney,Lambucketty
6862_01,6862,2,0,Earth,True,G,1115,S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Diandi,Mcfaddennon
6862_02,6862,2,0,Earth,False,G,1115,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Dianie,Mcfaddennon
6863_01,6863,1,1,Earth,False,F,1311,S,TRAPPIST-1e,25.0,False,0.0,10.0,909.0,0.0,17.0,936.0,1,False,Franda,Patrichane
6864_01,6864,2,0,Europa,True,A,71,P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Aske,Scoudelle
6864_02,6864,2,0,Europa,True,A,71,P,55 Cancri e,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Phamark,Scoudelle
6865_01,6865,2,0,Europa,False,D,208,S,TRAPPIST-1e,27.0,,69.0,2878.0,0.0,4232.0,3798.0,10977.0,1,False,Thabih,Peducting
6865_02,6865,2,0,Europa,True,D,208,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Errim,Peducting
6866_01,6866,2,0,Europa,False,C,253,S,55 Cancri e,20.0,False,0.0,17958.0,99.0,14.0,57.0,18128.0,1,True,Gork,Hetforhaft
6866_02,6866,2,0,Europa,False,C,253,S,55 Cancri e,40.0,False,6103.0,7570.0,860.0,13117.0,192.0,27842.0,1,False,Dscha,Hetforhaft
6868_01,6868,1,1,Earth,False,F,1427,P,TRAPPIST-1e,18.0,False,0.0,18.0,73.0,2134.0,25.0,2250.0,1,False,Jerek,Brookenson
6869_01,6869,1,1,Earth,False,F,1428,P,TRAPPIST-1e,21.0,False,0.0,0.0,901.0,3.0,0.0,904.0,1,False,Megany,Philloway
6871_01,6871,1,1,Earth,False,G,1116,S,TRAPPIST-1e,38.0,False,190.0,1.0,616.0,0.0,,807.0,1,True,Faithy,Rickson
6873_01,6873,1,1,Europa,False,A,72,P,55 Cancri e,62.0,False,362.0,1049.0,46.0,104.0,829.0,2390.0,1,True,Mesarix,Hervel
6879_01,6879,1,1,Earth,True,G,1119,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Joyces,Englence
6880_01,6880,2,0,Mars,False,F,1315,S,TRAPPIST-1e,48.0,True,2191.0,0.0,172.0,1.0,0.0,2364.0,1,False,Dunch,Mepie
6880_02,6880,2,0,Mars,True,E,457,S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Gacke,Mepie
6882_01,6882,2,0,Mars,True,F,1430,P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Rail,Dake
6882_02,6882,2,0,Mars,False,E,438,P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Giamon,Dake
6883_01,6883,1,1,Earth,False,G,1120,S,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,0.0,398.0,399.0,1,True,Evaned,Wolferguson
6885_01,6885,1,1,Mars,True,F,1316,S,TRAPPIST-1e,46.0,False,,0.0,0.0,0.0,0.0,0.0,0,True,Whee,Vloaf
6887_01,6887,1,1,Earth,False,G,1122,S,TRAPPIST-1e,32.0,False,0.0,326.0,31.0,5.0,545.0,907.0,1,False,Beathy,Patrichane
6889_01,6889,1,1,Earth,False,F,1317,S,,40.0,False,862.0,0.0,0.0,0.0,59.0,921.0,1,False,Sallie,Santuez
6891_01,6891,1,1,Mars,False,D,215,P,TRAPPIST-1e,27.0,False,725.0,0.0,1660.0,0.0,0.0,2385.0,1,True,Treynx,Casty
6892_01,6892,1,1,Earth,,F,1318,S,TRAPPIST-1e,28.0,False,0.0,669.0,0.0,1.0,2.0,672.0,1,True,Cellex,Merkins
6893_01,6893,1,1,Europa,True,B,261,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Winork,Dreamspric
6894_01,6894,3,0,Mars,True,F,1319,S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,,
6894_02,6894,3,0,Mars,False,F,1319,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Otlios,Hacle
6894_03,6894,3,0,Mars,False,F,1319,S,TRAPPIST-1e,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Risps,Hacle
6895_01,6895,1,1,Europa,False,C,220,P,TRAPPIST-1e,25.0,False,0.0,4612.0,0.0,2585.0,1919.0,9116.0,1,False,Ainon,Conachets
6896_01,6896,3,0,Mars,False,E,459,S,TRAPPIST-1e,,False,473.0,0.0,575.0,0.0,0.0,1048.0,1,False,Stote,Khake
6896_02,6896,3,0,Mars,False,F,1320,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Goats,Khake
6896_03,6896,3,0,Mars,False,F,1320,S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Dies,Khake
6898_01,6898,1,1,Europa,False,,,,55 Cancri e,27.0,False,146.0,3786.0,490.0,0.0,18.0,4440.0,1,True,Gemmark,Bootious
6899_01,6899,2,0,Europa,False,A,73,P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Anyonon,Coweboded
6899_02,6899,2,0,Europa,,A,73,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Ruchban,Coweboded
6900_01,6900,1,1,Earth,True,G,1123,S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Kyley,Hendrys
6901_01,6901,1,1,Mars,False,F,1321,S,TRAPPIST-1e,16.0,False,501.0,974.0,1164.0,0.0,0.0,2639.0,1,False,Anch,Opie
6902_01,6902,1,1,Europa,True,D,217,P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Strali,Idalpus
6903_01,6903,1,1,Earth,False,F,1431,P,PSO J318.5-22,25.0,False,0.0,1428.0,0.0,1483.0,0.0,2911.0,1,False,Gabrin,Woodwinez
6905_01,6905,3,0,Earth,False,F,1322,S,TRAPPIST-1e,39.0,False,130.0,741.0,0.0,0.0,0.0,871.0,1,False,Vana,Acobson
6905_02,6905,3,0,Earth,False,E,460,S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,938.0,44.0,982.0,1,False,Lilasa,Acobson
6905_03,6905,3,0,Earth,False,F,1322,S,55 Cancri e,16.0,False,43.0,3.0,750.0,0.0,0.0,796.0,1,True,Gaylah,Acobson
6906_01,6906,3,0,Mars,False,F,1432,P,TRAPPIST-1e,35.0,False,1719.0,4389.0,1015.0,0.0,14.0,7137.0,1,True,Elix,Pelte
6906_02,6906,3,0,Mars,False,E,440,P,55 Cancri e,43.0,False,528.0,13.0,1583.0,11.0,0.0,2135.0,1,False,Apies,Bun
6906_03,6906,3,0,Mars,True,F,1432,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Sesh,Pelte
6907_01,6907,1,1,Earth,True,G,1117,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Louisa,Mcmahoney
6908_01,6908,1,1,Europa,False,C,254,S,TRAPPIST-1e,60.0,False,0.0,960.0,46.0,854.0,17074.0,18934.0,1,False,Sheleon,Swinvul
6910_01,6910,1,1,Earth,False,G,1124,S,TRAPPIST-1e,49.0,False,173.0,0.0,18.0,580.0,1.0,772.0,1,False,Carry,Johnsondez
6911_01,6911,1,1,Mars,False,F,1323,S,TRAPPIST-1e,50.0,False,118.0,0.0,1041.0,0.0,0.0,1159.0,1,True,Powhex,Sutte
6912_01,6912,1,1,Europa,False,C,221,P,TRAPPIST-1e,40.0,False,0.0,120.0,0.0,2814.0,318.0,3252.0,1,False,Weino,Slomed
6913_01,6913,2,0,Mars,True,F,1324,S,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Slus,Hacle
6913_02,6913,2,0,Mars,False,E,461,S,,18.0,False,1988.0,0.0,95.0,0.0,0.0,2083.0,1,False,Cakers,Hacle
6915_01,6915,1,1,Mars,True,F,1325,S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Chrets,Conca
6917_01,6917,1,1,Mars,False,F,1433,P,TRAPPIST-1e,56.0,True,995.0,0.0,177.0,0.0,739.0,1911.0,1,False,Proos,Horte
6918_01,6918,1,1,Earth,True,G,1126,S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Neilda,Barris
6920_01,6920,1,1,Earth,False,E,462,S,TRAPPIST-1e,29.0,False,0.0,10.0,0.0,5.0,975.0,990.0,1,False,Verek,Wolferguson
6921_01,6921,6,0,Europa,False,C,255,S,TRAPPIST-1e,22.0,False,0.0,1914.0,2090.0,100.0,0.0,4104.0,1,True,Sadrix,Stersetery
6921_02,6921,6,0,Europa,True,C,255,S,55 Cancri e,24.0,False,0.0,0.0,0.0,,0.0,0.0,0,True,Eleron,Fordulgaug
6921_03,6921,6,0,Europa,False,C,255,S,TRAPPIST-1e,23.0,False,69.0,6101.0,0.0,0.0,214.0,6384.0,1,True,Grum,Stersetery
6921_04,6921,6,0,Europa,False,C,255,S,TRAPPIST-1e,28.0,True,0.0,14076.0,0.0,928.0,372.0,15376.0,1,True,Dsch,Stersetery
6921_05,6921,6,0,Europa,True,C,255,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Arrain,Fordulgaug
6921_06,6921,6,0,Europa,False,C,255,S,TRAPPIST-1e,32.0,False,0.0,89.0,0.0,8330.0,1.0,8420.0,1,False,Azhah,Stersetery
6924_01,6924,1,1,Earth,False,G,1127,S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Lilasa,Solon
6925_01,6925,1,1,Earth,False,G,1120,P,TRAPPIST-1e,26.0,False,0.0,0.0,677.0,1.0,108.0,786.0,1,False,Juanie,Hayerson
6926_01,6926,1,1,,False,F,1435,P,TRAPPIST-1e,43.0,False,1944.0,17.0,657.0,0.0,0.0,2618.0,1,True,Smals,Birt
6928_01,6928,2,0,Earth,False,E,463,S,TRAPPIST-1e,25.0,False,439.0,0.0,0.0,557.0,0.0,996.0,1,False,Dont,Bookerson
6928_02,6928,2,0,Earth,False,G,1128,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Jodye,Bookerson
6929_01,6929,3,0,Earth,False,G,1122,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Nelly,Llovers
6929_02,6929,3,0,Earth,True,G,1122,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Natha,Llovers
6929_03,6929,3,0,Earth,False,E,441,P,TRAPPIST-1e,15.0,False,9.0,776.0,4.0,0.0,2.0,791.0,1,True,Tricki,Llovers
6930_01,6930,1,1,Earth,True,G,1129,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Letta,Howayery
6931_01,6931,1,1,Europa,True,C,222,P,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Spurin,Amonsmane
6932_01,6932,1,1,Earth,False,G,1130,S,TRAPPIST-1e,20.0,False,559.0,0.0,83.0,112.0,0.0,754.0,1,True,Shaele,Ewiseston
6934_01,6934,2,0,Mars,False,F,1436,P,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,1428.0,1,True,Cats,Nutty
6934_02,6934,2,0,Mars,False,E,443,P,55 Cancri e,16.0,False,1228.0,0.0,450.0,446.0,,2124.0,1,False,Bleark,Nutty
6937_01,6937,1,1,Earth,True,G,1131,S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Robyna,Petton
6939_01,6939,1,1,Earth,False,G,1124,P,TRAPPIST-1e,22.0,False,245.0,0.0,0.0,661.0,1.0,907.0,1,False,Blanie,Bears
6940_01,6940,1,1,Mars,False,F,1326,S,TRAPPIST-1e,39.0,False,9.0,0.0,687.0,0.0,0.0,696.0,1,True,Goats,Steen
6943_01,6943,1,1,Europa,True,B,262,S,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Mirakis,Dynatic
6944_01,6944,1,1,Europa,True,C,223,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Alzird,Gented
6945_01,6945,1,1,Europa,True,B,263,S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Schird,Sophaft
6946_01,6946,1,1,Earth,False,F,1439,P,TRAPPIST-1e,70.0,False,28.0,0.0,0.0,672.0,104.0,804.0,1,False,Samany,Buckson
6947_01,6947,2,0,Europa,True,B,264,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Becruxa,Coudered
6947_02,6947,2,0,Europa,False,B,264,S,TRAPPIST-1e,49.0,False,0.0,1757.0,0.0,797.0,567.0,3121.0,1,True,Cellum,Obnoble
6949_01,6949,1,1,Earth,False,E,464,S,55 Cancri e,25.0,False,0.0,12.0,851.0,19.0,103.0,985.0,1,False,Lolas,Dillestron
6950_01,6950,2,0,Europa,True,B,265,S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Alurops,Pringry
6950_02,6950,2,0,Europa,True,B,265,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Medib,Pringry
6951_01,6951,2,0,Europa,False,D,219,P,TRAPPIST-1e,37.0,False,26.0,2898.0,9.0,0.0,40.0,2973.0,1,True,Vegas,Lendly
6951_02,6951,2,0,Europa,True,D,219,P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Mares,Beling
6954_01,6954,2,0,Mars,False,E,445,P,TRAPPIST-1e,28.0,,1998.0,0.0,13.0,87.0,0.0,2098.0,1,False,Blug,Flie
6954_02,6954,2,0,,False,E,445,P,TRAPPIST-1e,22.0,False,969.0,47.0,23.0,134.0,0.0,1173.0,1,False,Weet,Flie
6957_01,6957,1,1,Europa,False,B,266,S,TRAPPIST-1e,26.0,False,135.0,2080.0,7.0,34.0,84.0,2340.0,1,True,Minoton,Sloweber
6960_01,6960,1,1,Earth,False,G,1135,S,PSO J318.5-22,25.0,False,60.0,0.0,0.0,0.0,777.0,837.0,1,False,Allyn,Bonnondry
6962_01,6962,1,1,Earth,False,G,1136,S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,804.0,5.0,809.0,1,False,Dona,Gibbsonton
6963_01,6963,1,1,Mars,False,F,1328,S,TRAPPIST-1e,20.0,False,3839.0,57.0,1967.0,4.0,2.0,5869.0,1,False,Soyos,Boste
6964_01,6964,1,1,Earth,False,F,1444,P,55 Cancri e,35.0,False,0.0,71.0,631.0,0.0,0.0,702.0,1,False,Lilasa,Thonyderson
6966_01,6966,1,1,Earth,False,F,1446,P,TRAPPIST-1e,37.0,False,951.0,0.0,0.0,80.0,0.0,1031.0,1,False,Leneva,Freevenson
6967_01,6967,1,1,Europa,False,C,256,S,55 Cancri e,37.0,False,0.0,9965.0,0.0,5697.0,676.0,16338.0,1,False,Winon,Oilpfulle
6968_01,6968,2,0,Earth,False,F,1447,P,TRAPPIST-1e,13.0,False,0.0,114.0,682.0,0.0,7.0,803.0,1,False,Dandra,Yanton
6968_02,6968,2,0,Earth,False,F,1447,P,PSO J318.5-22,20.0,False,0.0,,0.0,0.0,1318.0,1318.0,1,False,Randa,Yanton
6970_01,6970,2,0,Mars,False,,,,TRAPPIST-1e,65.0,,3358.0,1.0,12.0,0.0,0.0,3371.0,1,False,Ret,Gin
6970_02,6970,2,0,Mars,False,E,465,S,,29.0,False,456.0,230.0,363.0,0.0,0.0,1049.0,1,False,Coakey,Pread
6971_01,6971,6,0,Europa,False,C,225,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,,0.0,0,True,Alcoran,Distured
6971_02,6971,6,0,Europa,False,C,225,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Chard,Distured
6971_03,6971,6,0,Europa,True,C,225,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Alkaida,Distured
6971_04,6971,6,0,Europa,True,C,225,P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Asteron,Distured
6971_05,6971,6,0,Europa,False,C,225,P,55 Cancri e,28.0,False,0.0,4173.0,0.0,33.0,420.0,4626.0,1,True,Schird,Pretive
6971_06,6971,6,0,Europa,False,C,225,P,55 Cancri e,28.0,False,0.0,160.0,0.0,1538.0,1426.0,3124.0,1,False,Terfak,Distured
6972_01,6972,1,1,,False,G,1126,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,43.0,667.0,710.0,1,False,Terina,Jenson
6973_01,6973,1,1,Earth,False,E,466,S,PSO J318.5-22,45.0,False,1.0,15.0,44.0,0.0,1541.0,1601.0,1,False,Hary,Owerson
6976_01,6976,1,1,Earth,False,G,1127,P,TRAPPIST-1e,21.0,False,27.0,,782.0,0.0,0.0,809.0,1,True,Annya,Talls
6977_01,6977,2,0,Earth,True,G,1137,S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Rankie,Burker
6977_02,6977,2,0,Earth,False,G,1137,S,TRAPPIST-1e,38.0,False,0.0,806.0,3.0,0.0,0.0,809.0,1,True,Jeret,Burker
6978_01,6978,1,1,Earth,False,E,446,P,55 Cancri e,24.0,False,0.0,893.0,0.0,4.0,8.0,905.0,1,True,Gwendy,Chardsonnon
6979_01,6979,1,1,Earth,False,E,447,P,TRAPPIST-1e,22.0,False,712.0,6.0,70.0,0.0,0.0,788.0,1,False,Arla,Morelly
6980_01,6980,1,1,,False,F,1331,S,TRAPPIST-1e,44.0,False,3.0,0.0,33.0,769.0,0.0,805.0,1,True,Stevey,Reilline
6981_01,6981,1,1,Earth,False,F,1332,S,PSO J318.5-22,41.0,False,0.0,0.0,0.0,0.0,628.0,628.0,1,False,Joanny,Cainghannon
6982_01,6982,1,1,Earth,True,G,1128,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Johna,Garnes
6984_01,6984,3,0,Mars,False,F,1450,P,TRAPPIST-1e,26.0,False,1967.0,0.0,116.0,,0.0,2083.0,1,False,Diedow,Hake
6984_02,6984,3,0,Mars,True,F,1450,P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Peefox,Hake
6984_03,6984,3,0,Mars,False,F,1450,P,TRAPPIST-1e,19.0,False,1962.0,0.0,1.0,641.0,0.0,2604.0,1,False,Cupers,Hake
6985_01,6985,1,1,,False,G,1138,S,TRAPPIST-1e,32.0,False,0.0,243.0,0.0,0.0,776.0,1019.0,1,False,Erie,Barris
6987_01,6987,1,1,Earth,True,G,1139,S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Willey,Moongton
6988_01,6988,2,0,Europa,False,C,226,P,TRAPPIST-1e,26.0,,554.0,1307.0,32.0,93.0,1553.0,3539.0,1,False,Quarkib,Obnoftle
6988_02,6988,2,0,Europa,False,C,226,P,TRAPPIST-1e,28.0,False,0.0,4340.0,0.0,186.0,0.0,4526.0,1,True,Azharga,Obnoftle
6990_01,6990,1,1,Earth,False,,,,PSO J318.5-22,21.0,False,1.0,22.0,0.0,649.0,2.0,674.0,1,False,Lison,Franton
6991_01,6991,2,0,Europa,False,B,233,P,55 Cancri e,38.0,False,0.0,692.0,0.0,3587.0,0.0,4279.0,1,False,Kabiton,Disivering
6991_02,6991,2,0,Europa,True,B,233,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,,0.0,0,True,Spurin,Disivering
6992_01,6992,3,0,,False,G,1131,P,,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Walles,Bakerrison
6992_02,6992,3,0,Earth,True,G,1131,P,TRAPPIST-1e,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Lavey,Bakerrison
6992_03,6992,3,0,Earth,True,G,1131,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Murie,Bakerrison
6994_01,6994,2,0,Europa,True,B,267,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Bellus,Obeaded
6994_02,6994,2,0,Europa,False,B,267,S,TRAPPIST-1e,20.0,False,0.0,275.0,1690.0,580.0,5499.0,8044.0,1,False,Alwaide,Bagetvable
6995_01,6995,1,1,Earth,False,F,1334,S,55 Cancri e,24.0,False,0.0,58.0,618.0,0.0,41.0,717.0,1,False,Stany,Hamberterry
6996_01,6996,1,1,Earth,False,F,1452,P,55 Cancri e,34.0,False,0.0,442.0,175.0,79.0,3.0,699.0,1,False,Tricki,Whitledges
6997_01,6997,2,0,Mars,False,D,220,P,TRAPPIST-1e,42.0,False,1058.0,0.0,0.0,0.0,0.0,1058.0,1,False,Vulark,Sfin
6997_02,6997,2,0,Mars,False,F,1453,P,TRAPPIST-1e,24.0,False,2261.0,0.0,95.0,10.0,0.0,2366.0,1,False,Weet,Sfin
6998_01,6998,1,1,Earth,False,F,1454,P,TRAPPIST-1e,28.0,False,0.0,0.0,285.0,136.0,337.0,758.0,1,False,Irmark,Griffy
6999_01,6999,1,1,Mars,False,E,449,P,TRAPPIST-1e,29.0,False,907.0,0.0,0.0,142.0,0.0,1049.0,1,False,Mites,Buth
7001_01,7001,1,1,Europa,True,D,213,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Majora,Guieroolow
7002_01,7002,1,1,Earth,False,G,1141,S,TRAPPIST-1e,29.0,False,888.0,0.0,1.0,0.0,0.0,889.0,1,False,Rickie,Mickersones
7004_01,7004,1,1,Earth,False,F,1337,S,55 Cancri e,14.0,False,,1.0,400.0,297.0,0.0,698.0,1,False,Karena,Woodwardy
7005_01,7005,1,1,Earth,False,F,1338,S,55 Cancri e,16.0,False,0.0,17.0,1211.0,0.0,25.0,1253.0,1,True,Card,Castron
7006_01,7006,1,1,,True,G,1142,S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Tammyl,Fuenton
7007_01,7007,2,0,Europa,False,E,450,P,TRAPPIST-1e,27.0,False,0.0,2897.0,659.0,485.0,11.0,4052.0,1,True,Luxons,Bradissive
7007_02,7007,2,0,Europa,False,E,450,P,TRAPPIST-1e,,False,0.0,996.0,0.0,726.0,813.0,2535.0,1,False,Fomam,Bradissive
7008_01,7008,1,1,Earth,False,F,1339,S,TRAPPIST-1e,23.0,False,779.0,7.0,9.0,9.0,0.0,804.0,1,False,Berta,Philliames
7010_01,7010,2,0,Earth,False,G,1143,S,,16.0,False,418.0,195.0,100.0,88.0,90.0,891.0,1,False,Naomin,Quinnerettt
7010_02,7010,2,0,Earth,False,F,1340,S,TRAPPIST-1e,30.0,False,0.0,6.0,0.0,0.0,1435.0,1441.0,1,True,,
7011_01,7011,1,1,Earth,False,F,1455,P,TRAPPIST-1e,24.0,False,468.0,0.0,163.0,0.0,0.0,631.0,1,False,Coreee,Wagnerray
7013_01,7013,1,1,Earth,True,G,1144,S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Fayene,Lardy
7014_01,7014,1,1,Europa,False,C,257,S,55 Cancri e,25.0,False,0.0,3512.0,20.0,24.0,1459.0,5015.0,1,True,Edar,Speery
7015_01,7015,1,1,Europa,True,C,227,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Geons,Geadle
7016_01,7016,1,1,Earth,True,G,1132,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Sadine,Rosalanenn
7017_01,7017,1,1,Earth,True,G,1133,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,Netty,Watkinsley
7018_01,7018,1,1,Mars,False,E,467,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0,False,Set,Sturt
7019_01,7019,2,0,Earth,False,F,1457,P,TRAPPIST-1e,31.0,False,0.0,0.0,717.0,0.0,0.0,717.0,1,False,Fayen,Nasquez
7019_02,7019,2,0,Earth,False,F,1457,P,TRAPPIST-1e,20.0,False,0.0,750.0,957.0,0.0,722.0,2429.0,1,False,Kurta,Nasquez
7020_01,7020,1,1,Earth,True,G,1145,S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,0.0,0,True,All,Buckson
